year,mfr,division,carline,mfrid,index,displ,cyl,trans,citympg,highwaympg,combmpg,aspir,trans2,gears,drivesys,fuel,class,car_truck,fe_rating,ghg_rating,smog_rating
2018,Nissan,INFINITI,Q50 AWD,NSX,132,3,6,Auto(S7),19,27,22,TC,SA,7,A,GPR,Midsize Cars,car,4,4,3
2018,Nissan,INFINITI,Q50 AWD RED SPORT,NSX,135,3,6,Auto(S7),19,26,22,TC,SA,7,A,GPR,Midsize Cars,car,4,4,3
2018,Nissan,INFINITI,Q50 RED SPORT,NSX,133,3,6,Auto(S7),20,26,22,TC,SA,7,R,GPR,Midsize Cars,car,4,4,3
2018,Jaguar Land Rover L,Jaguar,XF,JLX,265,2,4,Auto(S8),31,42,35,TC,SA,8,R,DU,Midsize Cars,car,8,7,1
2018,Jaguar Land Rover L,Jaguar,XF,JLX,260,2,4,Auto(S8),25,34,28,TC,SA,8,R,GP,Midsize Cars,car,6,6,7
2018,Jaguar Land Rover L,Jaguar,XF,JLX,262,3,6,Auto(S8),20,29,23,SC,SA,8,R,GP,Midsize Cars,car,5,5,7
2018,Jaguar Land Rover L,Jaguar,XF AWD,JLX,266,2,4,Auto(S8),30,40,34,TC,SA,8,A,DU,Midsize Cars,car,8,7,1
2018,Jaguar Land Rover L,Jaguar,XF AWD,JLX,264,2,4,Auto(S8),23,33,27,TC,SA,8,A,GP,Midsize Cars,car,6,6,7
2018,Jaguar Land Rover L,Jaguar,XF AWD,JLX,263,3,6,Auto(S8),20,28,23,SC,SA,8,A,GP,Midsize Cars,car,5,5,7
2018,Kia,KIA MOTORS CORPORATION,Forte,KMX,30,2,4,Auto(S6),29,37,32,NA,SA,6,F,G,Midsize Cars,car,7,7,5
2018,Kia,KIA MOTORS CORPORATION,Forte,KMX,32,2,4,Auto(S6),25,33,28,NA,SA,6,F,G,Midsize Cars,car,6,6,3
2018,Kia,KIA MOTORS CORPORATION,Forte,KMX,31,2,4,Manual(M6),25,34,28,NA,M,6,F,G,Midsize Cars,car,6,6,5
2018,Maserati,MASERATI,Ghibli  S RWD,MAX,38,3,6,Auto(A8),16,24,19,TC,A,8,R,GPR,Midsize Cars,car,3,3,4
2018,Maserati,MASERATI,Ghibli V6 Rear Wheel Drive (RWD),MAX,36,3,6,Auto(A8),17,24,19,TC,A,8,R,GPR,Midsize Cars,car,3,3,4
2018,Maserati,MASERATI,Ghibli V6 SQ4 AWD,MAX,35,3,6,Auto(A8),16,24,19,TC,A,8,A,GPR,Midsize Cars,car,3,3,4
2018,MAZDA,MAZDA,MAZDA3 5-Door,TKX,6,2,4,Auto(S6),28,37,32,NA,SA,6,F,G,Midsize Cars,car,7,7,7
2018,MAZDA,MAZDA,MAZDA3 5-Door,TKX,5,2,4,Manual(M6),27,37,31,NA,M,6,F,G,Midsize Cars,car,7,7,7
2018,MAZDA,MAZDA,MAZDA3 5-Door,TKX,8,2.5,4,Auto(S6),26,35,30,NA,SA,6,F,G,Midsize Cars,car,7,7,7
2018,BMW,Mini,JCW COUNTRYMAN ALL4,BMX,86,2,4,Auto(S8),22,30,25,TC,SA,8,A,GP,Midsize Cars,car,5,5,3
2018,BMW,Mini,JCW COUNTRYMAN ALL4,BMX,87,2,4,Manual(M6),20,29,24,TC,M,6,A,GP,Midsize Cars,car,5,5,3
2018,Subaru,Subaru,IMPREZA 4-Door,FJX,5,2,4,Auto(AV-S7),28,38,32,NA,SCV,7,A,G,Midsize Cars,car,7,7,6
2018,Subaru,Subaru,IMPREZA 4-Door,FJX,3,2,4,Manual(M5),24,32,27,NA,M,5,A,G,Midsize Cars,car,6,6,6
2018,Subaru,Subaru,IMPREZA SPORT 4-Door,FJX,30,2,4,Auto(AV-S7),27,36,30,NA,SCV,7,A,G,Midsize Cars,car,7,7,6
2018,Subaru,Subaru,IMPREZA SPORT 4-Door,FJX,29,2,4,Manual(M5),23,31,26,NA,M,5,A,G,Midsize Cars,car,5,5,6
2018,Subaru,Subaru,LEGACY,FJX,8,2.5,4,Auto(AV-S7),25,34,29,NA,SCV,7,A,G,Midsize Cars,car,6,6,5
2018,Subaru,Subaru,LEGACY,FJX,13,3.6,6,Auto(AV-S6),20,28,23,NA,SCV,6,A,G,Midsize Cars,car,5,5,3
2018,Toyota,TOYOTA,AVALON,TYX,49,3.5,6,Auto(S6),21,30,24,NA,SA,6,F,G,Midsize Cars,car,5,5,3
2018,Toyota,TOYOTA,AVALON HYBRID,TYX,48,2.5,4,Auto(AV-S6),40,39,40,NA,SCV,6,F,G,Midsize Cars,car,9,9,7
2018,Toyota,TOYOTA,CAMRY,TYX,22,2.5,4,Auto(S8),29,41,34,NA,SA,8,F,G,Midsize Cars,car,8,8,7
2018,Toyota,TOYOTA,CAMRY,TYX,43,3.5,6,Auto(S8),22,33,26,NA,SA,8,F,G,Midsize Cars,car,5,5,5
2018,Toyota,TOYOTA,CAMRY HYBRID LE,TYX,14,2.5,4,Auto(AV-S6),51,53,52,NA,SCV,6,F,G,Midsize Cars,car,10,10,7
2018,Toyota,TOYOTA,CAMRY HYBRID XLE/SE,TYX,15,2.5,4,Auto(AV-S6),44,47,46,NA,SCV,6,F,G,Midsize Cars,car,10,10,7
2018,Toyota,TOYOTA,CAMRY LE/SE,TYX,45,2.5,4,Auto(S8),28,39,32,NA,SA,8,F,G,Midsize Cars,car,7,7,7
2018,Toyota,TOYOTA,CAMRY XLE/XSE,TYX,46,2.5,4,Auto(S8),28,39,32,NA,SA,8,F,G,Midsize Cars,car,7,7,7
2018,Toyota,TOYOTA,CAMRY XSE,TYX,44,3.5,6,Auto(S8),22,32,26,NA,SA,8,F,G,Midsize Cars,car,5,5,5
2018,Volkswagen Group of,Volkswagen,Passat,VGA,39,2,4,Auto(S6),25,36,29,TC,SA,6,F,G,Midsize Cars,car,6,6,7
2018,Volvo,"Volvo Cars of North America, LLC",S90 AWD,VVX,119,2,4,Auto(S8),23,32,26,TC,SA,8,A,GPR,Midsize Cars,car,5,5,3
2018,Volvo,"Volvo Cars of North America, LLC",S90 AWD,VVX,118,2,4,Auto(S8),22,31,25,TS,SA,8,A,GPR,Midsize Cars,car,5,5,3
2018,Volvo,"Volvo Cars of North America, LLC",S90 FWD,VVX,117,2,4,Auto(S8),24,34,27,TC,SA,8,F,GPR,Midsize Cars,car,6,6,3
2018,Volkswagen Group of,Audi,A8L,VGA,36,3,6,Auto(S8),19,29,22,SC,SA,8,A,GP,Large Cars,car,4,4,3
2018,BMW,BMW,740i,BMX,741,3,6,Auto(S8),21,29,24,TC,SA,8,R,GP,Large Cars,car,5,5,3
2018,BMW,BMW,740i xDrive,BMX,742,3,6,Auto(S8),20,29,23,TC,SA,8,A,GP,Large Cars,car,5,5,3
2018,BMW,BMW,750i,BMX,750,4.4,8,Auto(S8),17,25,20,TC,SA,8,R,GP,Large Cars,car,4,4,3
2018,BMW,BMW,750i xDrive,BMX,753,4.4,8,Auto(S8),16,25,19,TC,SA,8,A,GP,Large Cars,car,3,3,3
2018,BMW,BMW,Alpina B7 xDrive,BMX,757,4.4,8,Auto(S8),16,25,19,TC,SA,8,A,GP,Large Cars,car,3,3,3
2018,BMW,BMW,M760i xDrive,BMX,760,6.6,12,Auto(S8),13,20,16,TC,SA,8,A,GP,Large Cars,car,2,2,3
2018,General Motors,Cadillac,CT6,GMX,111,2,4,Auto(S8),22,30,25,TC,SA,8,R,GPR,Large Cars,car,5,5,5
2018,General Motors,Cadillac,CT6 AWD,GMX,82,3,6,Auto(S8),18,26,21,TC,SA,8,A,GPR,Large Cars,car,4,4,3
2018,General Motors,Cadillac,CT6 AWD,GMX,68,3.6,6,Auto(S8),18,27,21,NA,SA,8,A,G,Large Cars,car,4,4,5
2018,General Motors,Chevrolet,IMPALA,GMX,79,2.5,4,Auto(S6),22,30,25,NA,SA,6,F,G,Large Cars,car,5,5,3
2018,General Motors,Chevrolet,IMPALA,GMX,202,3.6,6,Auto(S6),19,28,22,NA,SA,6,F,G,Large Cars,car,4,4,7
2018,General Motors,Chevrolet,IMPALA,GMX,174,3.6,6,Auto(S6),18,28,22,NA,SA,6,F,G,Large Cars,car,4,4,5
2018,Hyundai,GENESIS,G80 AWD,HYX,1,3.3,6,Auto(S8),17,24,20,TC,SA,8,A,GP,Large Cars,car,4,4,3
2018,Hyundai,GENESIS,G80 AWD,HYX,3,3.8,6,Auto(S8),18,25,20,NA,SA,8,A,G,Large Cars,car,4,4,5
2018,Hyundai,GENESIS,G80 AWD,HYX,5,5,8,Auto(S8),15,23,18,NA,SA,8,A,GP,Large Cars,car,3,3,5
2018,Hyundai,GENESIS,G80 RWD,HYX,2,3.3,6,Auto(S8),17,25,20,TC,SA,8,R,GP,Large Cars,car,4,4,3
2018,Hyundai,GENESIS,G80 RWD,HYX,4,3.8,6,Auto(S8),19,27,22,NA,SA,8,R,G,Large Cars,car,4,4,5
2018,Hyundai,GENESIS,G80 RWD,HYX,6,5,8,Auto(S8),16,24,19,NA,SA,8,R,GP,Large Cars,car,3,3,5
2018,Hyundai,GENESIS,G90 AWD,HYX,25,3.3,6,Auto(S8),17,24,20,TC,SA,8,A,GP,Large Cars,car,4,4,3
2018,Hyundai,GENESIS,G90 AWD,HYX,27,5,8,Auto(S8),15,23,18,NA,SA,8,A,GP,Large Cars,car,3,3,5
2018,Hyundai,GENESIS,G90 RWD,HYX,26,3.3,6,Auto(S8),17,24,20,TC,SA,8,R,GP,Large Cars,car,4,4,3
2018,Hyundai,GENESIS,G90 RWD,HYX,28,5,8,Auto(S8),16,24,19,NA,SA,8,R,GP,Large Cars,car,3,3,5
2018,Hyundai,HYUNDAI MOTOR COMPANY,Elantra GT,HYX,21,1.6,4,Auto(AM7),26,32,28,TC,AM,7,F,G,Large Cars,car,6,6,3
2018,Hyundai,HYUNDAI MOTOR COMPANY,Elantra GT,HYX,22,1.6,4,Manual(M6),22,29,25,TC,M,6,F,G,Large Cars,car,5,5,3
2018,Hyundai,HYUNDAI MOTOR COMPANY,Elantra GT,HYX,23,2,4,Auto(S6),24,32,27,NA,SA,6,F,G,Large Cars,car,6,6,3
2018,Hyundai,HYUNDAI MOTOR COMPANY,Elantra GT,HYX,24,2,4,Manual(M6),23,31,26,NA,M,6,F,G,Large Cars,car,5,5,3
2018,Hyundai,HYUNDAI MOTOR COMPANY,Sonata,HYX,20,2,4,Auto(S8),23,32,26,TC,SA,8,F,G,Large Cars,car,5,5,5
2018,Hyundai,HYUNDAI MOTOR COMPANY,Sonata,HYX,18,2.4,4,Auto(S6),25,35,28,NA,SA,6,F,G,Large Cars,car,6,6,5
2018,Hyundai,HYUNDAI MOTOR COMPANY,Sonata SE,HYX,19,2.4,4,Auto(S6),25,36,29,NA,SA,6,F,G,Large Cars,car,6,6,5
2018,Kia,KIA MOTORS CORPORATION,Forte5,KMX,33,2,4,Auto(S6),25,34,28,NA,SA,6,F,G,Large Cars,car,6,6,3
2018,Kia,KIA MOTORS CORPORATION,Optima,KMX,26,1.6,4,Auto(AM7),28,37,31,TC,AM,7,F,G,Large Cars,car,7,7,3
2018,Kia,KIA MOTORS CORPORATION,Optima,KMX,8,2,4,Auto(S6),22,31,25,TC,SA,6,F,G,Large Cars,car,5,5,3
2018,Kia,KIA MOTORS CORPORATION,Optima,KMX,9,2.4,4,Auto(S6),24,34,28,NA,SA,6,F,G,Large Cars,car,6,6,5
2018,Kia,KIA MOTORS CORPORATION,Optima FE,KMX,10,2.4,4,Auto(S6),25,36,29,NA,SA,6,F,G,Large Cars,car,6,6,5
2018,Maserati,MASERATI,QUATTROPORTE S,MAX,37,3,6,Auto(A8),16,23,18,TC,A,8,R,GPR,Large Cars,car,3,3,4
2018,Maserati,MASERATI,QUATTROPORTE SQ4 V6,MAX,33,3,6,Auto(A8),16,23,18,TC,A,8,A,GPR,Large Cars,car,3,3,4
2018,Maserati,MASERATI,QUATTROPORTE V8,MAX,30,3.8,8,Auto(A8),15,22,17,TC,A,8,R,GPR,Large Cars,car,3,3,4
2018,Volkswagen Group of,Audi,allroad quattro,VGA,27,2,4,Auto(AM-S7),22,30,25,TC,AMS,7,A,GP,Small Station Wagons,car,5,5,5
2018,Honda,Honda,FIT,HNX,10,1.5,4,Auto(AV),33,40,36,NA,CVT,1,F,G,Small Station Wagons,car,8,8,7
2018,Honda,Honda,FIT,HNX,11,1.5,4,Auto(AV-S7),31,36,33,NA,SCV,7,F,G,Small Station Wagons,car,8,8,7
2018,Honda,Honda,FIT,HNX,12,1.5,4,Manual(M6),29,36,31,NA,M,6,F,G,Small Station Wagons,car,7,7,3
2018,Kia,KIA MOTORS CORPORATION,Soul,KMX,21,1.6,4,Auto(AM7),26,31,28,TC,AM,7,F,G,Small Station Wagons,car,6,6,3
2018,Kia,KIA MOTORS CORPORATION,Soul,KMX,19,1.6,4,Auto(S6),25,30,27,NA,SA,6,F,G,Small Station Wagons,car,6,6,3
2018,Kia,KIA MOTORS CORPORATION,Soul,KMX,20,1.6,4,Manual(M6),24,30,27,NA,M,6,F,G,Small Station Wagons,car,6,6,3
2018,Kia,KIA MOTORS CORPORATION,Soul,KMX,22,2,4,Auto(S6),25,30,27,NA,SA,6,F,G,Small Station Wagons,car,6,6,5
2018,Subaru,Subaru,IMPREZA 5-Door,FJX,6,2,4,Auto(AV-S7),28,37,31,NA,SCV,7,A,G,Small Station Wagons,car,7,7,6
2018,Subaru,Subaru,IMPREZA 5-Door,FJX,4,2,4,Manual(M5),24,31,26,NA,M,5,A,G,Small Station Wagons,car,5,5,6
2018,Subaru,Subaru,IMPREZA SPORT 5-Door,FJX,28,2,4,Auto(AV-S7),27,35,30,NA,SCV,7,A,G,Small Station Wagons,car,7,7,6
2018,Subaru,Subaru,IMPREZA SPORT 5-Door,FJX,27,2,4,Manual(M5),22,30,25,NA,M,5,A,G,Small Station Wagons,car,5,5,6
2018,Volvo,"Volvo Cars of North America, LLC",V60 AWD,VVX,113,2,4,Auto(S8),22,33,26,TC,SA,8,A,G,Small Station Wagons,car,5,5,3
2018,Volvo,"Volvo Cars of North America, LLC",V60 AWD,VVX,102,2,4,Auto(S8),22,32,26,TS,SA,8,A,GPR,Small Station Wagons,car,5,5,3
2018,Volvo,"Volvo Cars of North America, LLC",V60 CC AWD,VVX,105,2,4,Auto(S8),22,30,25,TC,SA,8,A,G,Small Station Wagons,car,5,5,3
2018,Volvo,"Volvo Cars of North America, LLC",V60 FWD,VVX,88,2,4,Auto(S8),25,36,29,TC,SA,8,F,G,Small Station Wagons,car,6,6,3
2018,Volvo,"Volvo Cars of North America, LLC",V60 Polestar AWD,VVX,112,2,4,Auto(S8),20,27,22,TS,SA,8,A,GPR,Small Station Wagons,car,4,4,1
2018,Mercedes-Benz,Mercedes-Benz,AMG GLA 45 4MATIC,MBX,245,2,4,Auto(AM7),22,28,25,TC,AM,7,4,GPR,Midsize Station Wagons,car,5,5,3
2018,Mercedes-Benz,Mercedes-Benz,GLA 250,MBX,506,2,4,Auto(AM7),24,33,27,TC,AM,7,F,GPR,Midsize Station Wagons,car,6,6,5
2018,Volvo,"Volvo Cars of North America, LLC",V90 AWD,VVX,109,2,4,Auto(S8),22,31,25,TS,SA,8,A,GPR,Midsize Station Wagons,car,5,5,5
2018,Volvo,"Volvo Cars of North America, LLC",V90 CC AWD,VVX,115,2,4,Auto(S8),22,29,25,TS,SA,8,A,GPR,Midsize Station Wagons,car,5,5,5
2018,Volvo,"Volvo Cars of North America, LLC",V90 CC AWD,VVX,124,2,4,Auto(S8),23,31,26,TC,SA,8,A,GPR,Midsize Station Wagons,car,5,5,5
2018,Volvo,"Volvo Cars of North America, LLC",V90 FWD,VVX,104,2,4,Auto(S8),24,34,27,TC,SA,8,F,GPR,Midsize Station Wagons,car,6,6,5
2018,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,673,4.3,6,Auto(A6),18,24,20,NA,A,6,R,G,Standard Pick-up Trucks 2WD,0,4,4,5
2018,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,572,5.3,8,Auto(A6),16,23,19,NA,A,6,R,G,Standard Pick-up Trucks 2WD,0,3,3,3
2018,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,659,5.3,8,Auto(A6),16,23,19,NA,A,6,R,G,Standard Pick-up Trucks 2WD,0,3,3,3
2018,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,550,5.3,8,Auto(A8),16,22,18,NA,A,8,R,G,Standard Pick-up Trucks 2WD,0,3,3,3
2018,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,645,5.3,8,Auto(A8),18,24,20,NA,A,8,R,G,Standard Pick-up Trucks 2WD,0,4,4,3
2018,General Motors,Chevrolet,C15 SILVERADO 2WD,GMX,675,6.2,8,Auto(A8),15,21,17,NA,A,8,R,GPR,Standard Pick-up Trucks 2WD,0,3,3,3
2018,General Motors,GMC,C15 SIERRA 2WD,GMX,674,4.3,6,Auto(A6),18,24,20,NA,A,6,R,G,Standard Pick-up Trucks 2WD,0,4,4,5
2018,General Motors,GMC,C15 SIERRA 2WD,GMX,576,5.3,8,Auto(A6),16,23,19,NA,A,6,R,G,Standard Pick-up Trucks 2WD,0,3,3,3
2018,General Motors,GMC,C15 SIERRA 2WD,GMX,662,5.3,8,Auto(A6),16,23,19,NA,A,6,R,G,Standard Pick-up Trucks 2WD,0,3,3,3
2018,General Motors,GMC,C15 SIERRA 2WD,GMX,551,5.3,8,Auto(A8),16,22,18,NA,A,8,R,G,Standard Pick-up Trucks 2WD,0,3,3,3
2018,General Motors,GMC,C15 SIERRA 2WD,GMX,646,5.3,8,Auto(A8),18,24,20,NA,A,8,R,G,Standard Pick-up Trucks 2WD,0,4,4,3
2018,General Motors,GMC,C15 SIERRA 2WD,GMX,676,6.2,8,Auto(A8),15,21,17,NA,A,8,R,GPR,Standard Pick-up Trucks 2WD,0,3,3,3
2018,General Motors,Chevrolet,K15 SILVERADO 4WD,GMX,655,4.3,6,Auto(A6),17,22,19,NA,A,6,4,G,Standard Pick-up Trucks 4WD,0,3,3,5
2018,General Motors,Chevrolet,K15 SILVERADO 4WD,GMX,558,5.3,8,Auto(A8),15,20,17,NA,A,8,4,G,Standard Pick-up Trucks 4WD,0,3,3,3
2018,General Motors,Chevrolet,K15 SILVERADO 4WD,GMX,643,5.3,8,Auto(A8),16,21,18,NA,A,8,4,G,Standard Pick-up Trucks 4WD,0,3,3,3
2018,General Motors,Chevrolet,K15 SILVERADO 4WD,GMX,548,6.2,8,Auto(A8),15,20,17,NA,A,8,4,GPR,Standard Pick-up Trucks 4WD,0,3,3,3
2018,General Motors,GMC,K15 SIERRA 4WD,GMX,656,4.3,6,Auto(A6),17,22,19,NA,A,6,4,G,Standard Pick-up Trucks 4WD,0,3,3,5
2018,General Motors,GMC,K15 SIERRA 4WD,GMX,559,5.3,8,Auto(A8),15,20,17,NA,A,8,4,G,Standard Pick-up Trucks 4WD,0,3,3,3
2018,General Motors,GMC,K15 SIERRA 4WD,GMX,644,5.3,8,Auto(A8),16,21,18,NA,A,8,4,G,Standard Pick-up Trucks 4WD,0,3,3,3
2018,General Motors,GMC,K15 SIERRA 4WD,GMX,549,6.2,8,Auto(A8),15,20,17,NA,A,8,4,GPR,Standard Pick-up Trucks 4WD,0,3,3,3
2018,Ford Motor Company,Ford,Transit Connect Van 2WD,FMX,60,2.5,4,Auto(S6),20,27,23,NA,SA,6,F,G,Special Purpose Vehicle 2WD,??,5,5,3
2018,Ford Motor Company,Ford,TRANSIT CONNECT VAN FFV,FMX,57,2.5,4,Auto(S6),20,27,23,NA,SA,6,F,G,Special Purpose Vehicle 2WD,??,5,5,3
2018,Ford Motor Company,Ford,TRANSIT CONNECT WAGON FFV,FMX,59,2.5,4,Auto(S6),19,27,22,NA,SA,6,F,G,Special Purpose Vehicle 2WD,??,4,4,3
2018,Ford Motor Company,Ford,TRANSIT CONNECT WAGON FWD,FMX,62,2.5,4,Auto(S6),19,27,22,NA,SA,6,F,G,Special Purpose Vehicle 2WD,??,4,4,3
2018,Ford Motor Company,Ford,TRANSIT CONNECT WAGON LWB FFV,FMX,58,2.5,4,Auto(S6),19,27,22,NA,SA,6,F,G,Special Purpose Vehicle 2WD,??,4,4,3
2018,Ford Motor Company,Ford,Transit Connect Wagon LWB FWD,FMX,61,2.5,4,Auto(S6),19,27,22,NA,SA,6,F,G,Special Purpose Vehicle 2WD,??,4,4,3
2018,FCA US LLC,RAM,Promaster City,CRX,403,2.4,4,Auto(A9),21,28,24,NA,A,9,F,G,Special Purpose Vehicle 2WD,??,5,5,3
2018,Ford Motor Company,Lincoln,MKT LIVERY AWD,FMX,52,3.7,6,Auto(A6),16,23,18,NA,A,6,A,G,Special Purpose Vehicle 4WD,??,3,3,3
2018,General Motors,Chevrolet,C15 SILVERADO 2WD CAB CHASSIS,GMX,573,5.3,8,Auto(A6),15,20,17,NA,A,6,R,G,Special Purpose Vehicle cab chassis,??,3,3,3
2018,General Motors,Chevrolet,K15 SILVERADO 4WD CAB CHASSIS,GMX,581,5.3,8,Auto(A6),15,19,17,NA,A,6,4,G,Special Purpose Vehicle cab chassis,??,3,3,3
2018,General Motors,GMC,C15 SIERRA 2WD CAB CHASSIS,GMX,577,5.3,8,Auto(A6),15,20,17,NA,A,6,R,G,Special Purpose Vehicle cab chassis,??,3,3,3
2018,General Motors,GMC,K15 SIERRA 4WD CAB CHASSIS,GMX,585,5.3,8,Auto(A6),15,19,17,NA,A,6,4,G,Special Purpose Vehicle cab chassis,??,3,3,3
2018,Honda,Honda,ODYSSEY FWD,HNX,2,3.5,6,Auto(S10),19,28,22,NA,SA,10,F,G,"Special Purpose Vehicle, minivan 2WD",1,4,4,3
2018,Honda,Honda,ODYSSEY FWD,HNX,1,3.5,6,Auto(S9),19,28,22,NA,SA,9,F,G,"Special Purpose Vehicle, minivan 2WD",1,4,4,3
2018,Kia,KIA MOTORS CORPORATION,Sedona,KMX,23,3.3,6,Auto(S6),18,24,20,NA,SA,6,F,G,"Special Purpose Vehicle, minivan 2WD",1,4,4,3
2018,Kia,KIA MOTORS CORPORATION,Sedona SX,KMX,24,3.3,6,Auto(S6),18,25,21,NA,SA,6,F,G,"Special Purpose Vehicle, minivan 2WD",1,4,4,3
2018,Kia,KIA MOTORS CORPORATION,Sedona SXL,KMX,25,3.3,6,Auto(S6),17,22,19,NA,SA,6,F,G,"Special Purpose Vehicle, minivan 2WD",1,3,3,3
2018,Honda,Acura,RDX FWD,HNX,8,3.5,6,Auto(S6),20,28,23,NA,SA,6,F,GP,Small SUV 2WD,0,5,5,3
2018,General Motors,Buick,ENCORE,GMX,487,1.4,4,Auto(S6),27,33,30,TC,SA,6,F,G,Small SUV 2WD,0,7,7,3
2018,General Motors,Cadillac,XT5,GMX,672,3.6,6,Auto(S8),19,26,22,NA,SA,8,F,G,Small SUV 2WD,0,4,4,5
2018,General Motors,Chevrolet,EQUINOX FWD,GMX,6,1.5,4,Auto(A6),26,32,28,TC,A,6,F,G,Small SUV 2WD,0,6,6,5
2018,General Motors,Chevrolet,EQUINOX FWD,GMX,120,2,4,Auto(A9),22,29,25,TC,A,9,F,GPR,Small SUV 2WD,0,5,5,5
2018,General Motors,GMC,TERRAIN,GMX,121,2,4,Auto(A9),22,28,24,TC,A,9,F,GPR,Small SUV 2WD,0,5,5,5
2018,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe FWD,HYX,30,3.3,6,Auto(S6),18,25,21,NA,SA,6,F,G,Small SUV 2WD,0,4,4,3
2018,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport FWD,HYX,9,2,4,Auto(S6),20,28,23,TC,SA,6,F,G,Small SUV 2WD,0,5,5,3
2018,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport FWD,HYX,7,2.4,4,Auto(S6),21,27,24,NA,SA,6,F,G,Small SUV 2WD,0,5,5,5
2018,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport ULTIMATE FWD,HYX,11,2,4,Auto(S6),20,27,23,TC,SA,6,F,G,Small SUV 2WD,0,5,5,3
2018,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Ultimate FWD,HYX,32,3.3,6,Auto(S6),17,23,20,NA,SA,6,F,G,Small SUV 2WD,0,4,4,3
2018,FCA US LLC,Jeep,Compass 4X2,CRX,31,2.4,4,Auto(A6),22,31,25,NA,A,6,F,G,Small SUV 2WD,0,5,5,7
2018,FCA US LLC,Jeep,Compass 4X2,CRX,32,2.4,4,Manual(M6),23,32,26,NA,M,6,F,G,Small SUV 2WD,0,5,5,3
2018,Kia,KIA MOTORS CORPORATION,Sorento FWD,KMX,7,2,4,Auto(S6),20,27,23,TC,SA,6,F,G,Small SUV 2WD,0,5,5,3
2018,Kia,KIA MOTORS CORPORATION,Sorento FWD,KMX,5,2.4,4,Auto(S6),21,28,24,NA,SA,6,F,G,Small SUV 2WD,0,5,5,5
2018,Kia,KIA MOTORS CORPORATION,Sorento FWD,KMX,3,3.3,6,Auto(S6),18,25,20,NA,SA,6,F,G,Small SUV 2WD,0,4,4,3
2018,Kia,KIA MOTORS CORPORATION,Sportage FE FWD,KMX,13,2.4,4,Auto(S6),23,30,26,NA,SA,6,F,G,Small SUV 2WD,0,5,5,5
2018,Kia,KIA MOTORS CORPORATION,Sportage FWD,KMX,15,2,4,Auto(S6),21,26,23,TC,SA,6,F,G,Small SUV 2WD,0,5,5,3
2018,Kia,KIA MOTORS CORPORATION,Sportage FWD,KMX,11,2.4,4,Auto(S6),22,29,25,NA,SA,6,F,G,Small SUV 2WD,0,5,5,5
2018,Mercedes-Benz,Mercedes-Benz,GLC 300,MBX,111,2,4,Auto(A9),22,28,24,TC,A,9,R,GPR,Small SUV 2WD,0,5,5,5
2018,Volkswagen Group of,Volkswagen,Atlas,VGA,11,3.6,6,Auto(S8),18,25,20,NA,SA,8,F,G,Small SUV 2WD,0,4,4,5
2018,Volkswagen Group of,Volkswagen,Tiguan,VGA,29,2,4,Auto(S8),22,27,24,TC,SA,8,F,G,Small SUV 2WD,0,5,5,7
2018,Honda,Acura,RDX AWD,HNX,9,3.5,6,Auto(S6),19,27,22,NA,SA,6,A,GP,Small SUV 4WD,0,4,4,3
2018,FCA US LLC,ALFA ROMEO,Stelvio AWD,CRX,500,2,4,Auto(A8),22,28,24,TC,A,8,A,GP,Small SUV 4WD,0,5,5,3
2018,Volkswagen Group of,Audi,Q5,VGA,17,2,4,Auto(S7),23,27,25,TC,SA,7,A,GP,Small SUV 4WD,0,5,5,3
2018,Volkswagen Group of,Audi,SQ5,VGA,14,3,6,Auto(AM-S8),19,24,21,TC,AMS,8,A,GP,Small SUV 4WD,0,4,4,5
2018,BMW,BMW,X4 M40i,BMX,473,3,6,Auto(S8),18,25,21,TC,SA,8,A,GP,Small SUV 4WD,0,4,4,3
2018,BMW,BMW,X4 xDrive28i,BMX,470,2,4,Auto(S8),20,28,23,TC,SA,8,A,GP,Small SUV 4WD,0,5,5,3
2018,General Motors,Buick,ENCORE AWD,GMX,607,1.4,4,Auto(S6),24,30,27,TC,SA,6,A,G,Small SUV 4WD,0,6,6,3
2018,General Motors,Buick,ENCORE AWD,GMX,606,1.4,4,Auto(S6),26,31,28,TC,SA,6,A,G,Small SUV 4WD,0,6,6,3
2018,General Motors,Cadillac,XT5 AWD,GMX,633,3.6,6,Auto(S8),18,25,21,NA,SA,8,A,G,Small SUV 4WD,0,4,4,5
2018,General Motors,Chevrolet,EQUINOX AWD,GMX,503,1.5,4,Auto(A6),24,30,26,TC,A,6,A,G,Small SUV 4WD,0,5,5,5
2018,General Motors,Chevrolet,EQUINOX AWD,GMX,538,2,4,Auto(A9),22,28,24,TC,A,9,A,GPR,Small SUV 4WD,0,5,5,5
